customer_id,transaction_date,amount
588,2023-11-01,40.0
588,2023-12-03,40.0
589,2022-06-13,10.0
589,2022-07-06,10.0
589,2022-08-11,10.0
589,2022-09-05,10.0
589,2022-10-12,10.0
589,2022-11-11,10.0
589,2022-12-03,10.0
589,2023-01-03,10.0
589,2023-02-09,10.0
589,2023-03-03,10.0
589,2023-04-03,10.0
589,2023-05-08,10.0
589,2023-06-07,10.0
589,2023-07-09,10.0
589,2023-08-02,10.0
589,2023-09-01,10.0
589,2023-09-28,10.0
589,2023-10-30,10.0
590,2023-01-24,10.0
590,2023-02-22,10.0
590,2023-03-26,10.0
590,2023-04-21,10.0
590,2023-05-20,10.0
590,2023-06-24,10.0
590,2023-07-20,10.0
590,2023-08-22,10.0
590,2023-09-22,10.0
591,2022-03-23,10.0
591,2022-04-24,10.0
591,2022-05-24,10.0
591,2022-06-30,10.0
591,2022-07-26,10.0
591,2022-08-27,10.0
591,2022-09-25,10.0
591,2022-10-22,10.0
591,2022-11-21,10.0
591,2022-12-18,10.0
591,2023-01-24,10.0
591,2023-02-25,10.0
591,2023-03-26,10.0
591,2023-04-22,10.0
591,2023-05-23,10.0
591,2023-06-23,10.0
591,2023-07-20,10.0
591,2023-08-15,10.0
591,2023-09-23,10.0
592,2023-11-16,40.0
593,2021-11-13,40.0
593,2021-12-17,40.0
593,2022-01-16,40.0
593,2022-02-11,40.0
593,2022-03-16,40.0
593,2022-04-14,40.0
593,2022-05-16,40.0
593,2022-06-13,40.0
593,2022-07-15,40.0
593,2022-08-11,40.0
593,2022-09-14,40.0
593,2022-10-11,40.0
593,2022-11-11,40.0
593,2022-12-07,40.0
593,2023-01-05,40.0
593,2023-02-08,40.0
593,2023-03-07,40.0
593,2023-04-12,40.0
593,2023-05-13,40.0
593,2023-06-09,40.0
593,2023-07-10,40.0
593,2023-08-10,40.0
593,2023-09-11,40.0
593,2023-10-11,40.0
593,2023-11-04,40.0
593,2023-12-09,40.0
594,2021-12-27,10.0
594,2022-02-01,10.0
594,2022-02-26,10.0
594,2022-03-31,10.0
594,2022-04-26,10.0
594,2022-05-26,10.0
594,2022-06-29,10.0
594,2022-07-31,10.0
594,2022-08-26,10.0
594,2022-09-28,10.0
594,2022-11-01,10.0
594,2022-11-25,10.0
594,2022-12-26,10.0
594,2023-01-29,10.0
594,2023-02-27,10.0
594,2023-03-31,10.0
594,2023-04-22,10.0
594,2023-05-22,10.0
594,2023-06-29,10.0
594,2023-07-29,10.0
594,2023-08-19,10.0
594,2023-09-24,10.0
594,2023-10-20,10.0
594,2023-11-23,10.0
595,2022-12-31,40.0
595,2023-02-05,40.0
595,2023-03-07,40.0
595,2023-04-03,40.0
595,2023-05-08,40.0
595,2023-06-03,40.0
595,2023-07-02,40.0
595,2023-08-04,40.0
595,2023-09-05,40.0
595,2023-10-02,40.0
595,2023-11-05,40.0
595,2023-11-27,40.0
596,2021-08-03,20.0
596,2021-08-29,20.0
596,2021-10-05,20.0
596,2021-10-30,20.0
596,2021-11-28,20.0
596,2021-12-31,20.0
596,2022-02-04,20.0
596,2022-03-03,20.0
596,2022-04-01,20.0
596,2022-04-28,20.0
596,2022-06-04,20.0
596,2022-06-27,20.0
596,2022-07-26,20.0
596,2022-09-02,20.0
596,2022-10-01,20.0
596,2022-10-25,20.0
596,2022-11-25,20.0
596,2022-12-30,20.0
596,2023-01-27,20.0
596,2023-02-21,20.0
596,2023-03-22,20.0
596,2023-04-25,20.0
596,2023-05-24,20.0
596,2023-06-25,20.0
596,2023-07-26,20.0
596,2023-08-24,20.0
596,2023-09-21,20.0
596,2023-10-22,20.0
597,2021-01-18,10.0
597,2021-02-16,10.0
597,2021-03-21,10.0
597,2021-04-23,10.0
597,2021-05-23,10.0
597,2021-06-21,10.0
597,2021-07-21,10.0
597,2021-08-21,10.0
597,2021-09-17,10.0
597,2021-10-19,10.0
597,2021-11-16,10.0
597,2021-12-10,10.0
597,2022-01-16,10.0
597,2022-02-10,10.0
597,2022-03-16,10.0
597,2022-04-11,10.0
597,2022-05-16,10.0
597,2022-06-10,10.0
597,2022-07-15,10.0
597,2022-08-07,10.0
597,2022-09-09,10.0
597,2022-10-09,10.0
597,2022-11-10,10.0
597,2022-12-06,10.0
597,2023-01-08,10.0
597,2023-02-04,10.0
597,2023-03-13,10.0
597,2023-04-11,10.0
597,2023-05-07,10.0
597,2023-06-06,10.0
597,2023-07-07,10.0
597,2023-08-08,10.0
597,2023-09-05,10.0
597,2023-10-09,10.0
597,2023-10-31,10.0
598,2021-06-06,40.0
598,2021-07-05,40.0
598,2021-08-03,40.0
598,2021-09-06,40.0
598,2021-10-01,40.0
598,2021-10-29,40.0
598,2021-11-29,40.0
598,2022-01-03,40.0
598,2022-01-30,40.0
598,2022-03-02,40.0
598,2022-03-26,40.0
598,2022-04-30,40.0
598,2022-06-01,40.0
598,2022-07-01,40.0
598,2022-07-29,40.0
598,2022-08-28,40.0
598,2022-09-23,40.0
598,2022-10-27,40.0
598,2022-11-23,40.0
598,2022-12-28,40.0
598,2023-01-28,40.0
598,2023-02-20,40.0
598,2023-03-21,40.0
598,2023-04-21,40.0
598,2023-05-26,40.0
598,2023-06-28,40.0
598,2023-07-20,40.0
598,2023-08-21,40.0
598,2023-09-24,40.0
598,2023-10-22,40.0
598,2023-11-18,40.0
599,2022-10-23,20.0
599,2022-11-25,20.0
599,2022-12-21,20.0
599,2023-01-25,20.0
599,2023-02-26,20.0
599,2023-03-24,20.0
599,2023-04-18,20.0
599,2023-05-21,20.0
599,2023-06-22,20.0
599,2023-07-18,20.0
599,2023-08-21,20.0
599,2023-09-22,20.0
600,2023-11-03,10.0
600,2023-12-05,10.0
601,2022-05-24,40.0
601,2022-06-27,40.0
601,2022-07-25,40.0
601,2022-08-23,40.0
601,2022-09-23,40.0
601,2022-10-19,40.0
601,2022-11-26,40.0
601,2022-12-26,40.0
601,2023-01-19,40.0
601,2023-02-22,40.0
601,2023-03-23,40.0
601,2023-04-21,40.0
601,2023-05-23,40.0
601,2023-06-15,40.0
601,2023-07-17,40.0
601,2023-08-16,40.0
601,2023-09-21,40.0
601,2023-10-14,40.0
601,2023-11-21,40.0
602,2021-07-05,20.0
602,2021-07-31,20.0
602,2021-09-03,20.0
602,2021-09-29,20.0
602,2021-11-02,20.0
602,2021-11-29,20.0
602,2022-01-04,20.0
602,2022-01-31,20.0
602,2022-02-27,20.0
602,2022-03-28,20.0
602,2022-05-01,20.0
602,2022-05-27,20.0
602,2022-06-24,20.0
602,2022-07-31,20.0
602,2022-08-29,20.0
602,2022-10-01,20.0
602,2022-10-24,20.0
602,2022-11-23,20.0
602,2022-12-30,20.0
602,2023-01-27,20.0
602,2023-02-19,20.0
602,2023-03-24,20.0
602,2023-04-24,20.0
602,2023-05-26,20.0
602,2023-06-20,20.0
602,2023-07-24,20.0
602,2023-08-27,20.0
602,2023-09-22,20.0
602,2023-10-19,20.0
603,2023-10-13,20.0
603,2023-11-04,20.0
604,2023-06-01,10.0
604,2023-07-03,10.0
604,2023-08-02,10.0
604,2023-09-01,10.0
604,2023-10-03,10.0
604,2023-10-27,10.0
605,2023-05-19,10.0
605,2023-06-22,10.0
605,2023-07-26,10.0
605,2023-08-24,10.0
605,2023-09-22,10.0
605,2023-10-18,10.0
605,2023-11-21,10.0
606,2021-08-27,10.0
606,2021-09-28,10.0
606,2021-10-26,10.0
606,2021-11-24,10.0
606,2021-12-20,10.0
606,2022-01-18,10.0
606,2022-02-24,10.0
606,2022-03-26,10.0
606,2022-04-20,10.0
606,2022-05-19,10.0
606,2022-06-25,10.0
606,2022-07-19,10.0
606,2022-08-16,10.0
606,2022-09-18,10.0
606,2022-10-20,10.0
606,2022-11-22,10.0
606,2022-12-18,10.0
606,2023-01-21,10.0
606,2023-02-18,10.0
606,2023-03-13,10.0
606,2023-04-17,10.0
606,2023-05-16,10.0
606,2023-06-18,10.0
606,2023-07-15,10.0
606,2023-08-17,10.0
606,2023-09-09,10.0
606,2023-10-17,10.0
606,2023-11-13,10.0
607,2021-07-01,20.0
607,2021-08-02,20.0
607,2021-08-31,20.0
607,2021-10-04,20.0
607,2021-11-06,20.0
607,2021-11-27,20.0
607,2022-01-04,20.0
607,2022-01-31,20.0
607,2022-03-06,20.0
607,2022-04-03,20.0
607,2022-04-30,20.0
607,2022-05-31,20.0
607,2022-06-25,20.0
607,2022-07-25,20.0
607,2022-08-27,20.0
607,2022-09-24,20.0
607,2022-10-30,20.0
607,2022-11-30,20.0
607,2022-12-23,20.0
607,2023-01-27,20.0
607,2023-02-23,20.0
607,2023-03-28,20.0
607,2023-04-23,20.0
607,2023-05-24,20.0
607,2023-06-21,20.0
607,2023-07-28,20.0
607,2023-08-22,20.0
607,2023-09-19,20.0
607,2023-10-22,20.0
608,2023-08-09,20.0
608,2023-09-11,20.0
608,2023-10-08,20.0
609,2023-12-15,20.0
610,2021-03-13,10.0
610,2021-04-07,10.0
610,2021-05-05,10.0
610,2021-06-05,10.0
610,2021-07-10,10.0
610,2021-08-09,10.0
610,2021-09-06,10.0
610,2021-10-05,10.0
610,2021-11-02,10.0
610,2021-12-03,10.0
610,2021-12-30,10.0
610,2022-02-03,10.0
610,2022-03-07,10.0
610,2022-04-05,10.0
610,2022-05-02,10.0
610,2022-06-06,10.0
610,2022-07-02,10.0
610,2022-08-01,10.0
610,2022-08-31,10.0
610,2022-10-03,10.0
610,2022-10-29,10.0
610,2022-11-25,10.0
610,2022-12-25,10.0
610,2023-01-29,10.0
610,2023-02-25,10.0
610,2023-03-28,10.0
610,2023-04-28,10.0
610,2023-05-28,10.0
610,2023-06-25,10.0
610,2023-07-22,10.0
610,2023-08-28,10.0
610,2023-09-27,10.0
610,2023-10-27,10.0
611,2021-06-07,20.0
611,2021-07-01,20.0
611,2021-08-09,20.0
611,2021-09-08,20.0
611,2021-09-29,20.0
611,2021-11-03,20.0
611,2021-12-06,20.0
611,2022-01-03,20.0
611,2022-01-27,20.0
611,2022-03-03,20.0
611,2022-04-03,20.0
611,2022-05-05,20.0
611,2022-06-03,20.0
611,2022-07-04,20.0
611,2022-07-28,20.0
611,2022-08-27,20.0
611,2022-10-01,20.0
611,2022-10-27,20.0
611,2022-12-01,20.0
611,2022-12-23,20.0
611,2023-01-23,20.0
611,2023-02-28,20.0
611,2023-04-01,20.0
611,2023-04-24,20.0
611,2023-05-23,20.0
611,2023-06-22,20.0
611,2023-07-21,20.0
611,2023-08-29,20.0
611,2023-09-24,20.0
612,2022-02-24,10.0
612,2022-03-26,10.0
612,2022-04-29,10.0
612,2022-05-31,10.0
612,2022-06-22,10.0
612,2022-07-27,10.0
612,2022-08-23,10.0
612,2022-09-24,10.0
612,2022-10-25,10.0
612,2022-11-24,10.0
612,2022-12-27,10.0
612,2023-01-19,10.0
612,2023-02-20,10.0
612,2023-03-21,10.0
612,2023-04-25,10.0
612,2023-05-18,10.0
612,2023-06-25,10.0
612,2023-07-21,10.0
612,2023-08-24,10.0
612,2023-09-17,10.0
613,2023-10-30,40.0
614,2022-03-26,20.0
614,2022-04-16,20.0
614,2022-05-25,20.0
614,2022-06-22,20.0
614,2022-07-24,20.0
614,2022-08-18,20.0
614,2022-09-17,20.0
614,2022-10-15,20.0
614,2022-11-19,20.0
614,2022-12-12,20.0
614,2023-01-16,20.0
614,2023-02-12,20.0
614,2023-03-17,20.0
614,2023-04-18,20.0
614,2023-05-17,20.0
614,2023-06-11,20.0
614,2023-07-19,20.0
614,2023-08-09,20.0
614,2023-09-16,20.0
615,2021-08-20,10.0
615,2021-09-26,10.0
615,2021-10-22,10.0
615,2021-11-22,10.0
615,2021-12-18,10.0
615,2022-01-23,10.0
615,2022-02-18,10.0
615,2022-03-20,10.0
615,2022-04-16,10.0
615,2022-05-19,10.0
615,2022-06-17,10.0
615,2022-07-22,10.0
615,2022-08-18,10.0
615,2022-09-19,10.0
615,2022-10-14,10.0
615,2022-11-16,10.0
615,2022-12-18,10.0
615,2023-01-20,10.0
615,2023-02-19,10.0
615,2023-03-14,10.0
615,2023-04-18,10.0
615,2023-05-14,10.0
615,2023-06-15,10.0
615,2023-07-16,10.0
615,2023-08-13,10.0
615,2023-09-11,10.0
615,2023-10-17,10.0
615,2023-11-10,10.0
616,2023-12-11,20.0
617,2022-03-29,10.0
617,2022-04-25,10.0
617,2022-05-24,10.0
617,2022-06-25,10.0
617,2022-07-22,10.0
617,2022-08-19,10.0
617,2022-09-23,10.0
617,2022-10-21,10.0
617,2022-11-17,10.0
617,2022-12-22,10.0
617,2023-01-18,10.0
617,2023-02-19,10.0
617,2023-03-21,10.0
617,2023-04-22,10.0
617,2023-05-24,10.0
617,2023-06-20,10.0
617,2023-07-24,10.0
617,2023-08-23,10.0
617,2023-09-16,10.0
617,2023-10-14,10.0
617,2023-11-17,10.0
618,2023-09-13,20.0
618,2023-10-15,20.0
618,2023-11-16,20.0
619,2022-05-22,40.0
619,2022-06-28,40.0
619,2022-07-19,40.0
619,2022-08-18,40.0
619,2022-09-20,40.0
619,2022-10-26,40.0
619,2022-11-17,40.0
619,2022-12-25,40.0
619,2023-01-21,40.0
619,2023-02-14,40.0
619,2023-03-20,40.0
619,2023-04-20,40.0
619,2023-05-20,40.0
619,2023-06-14,40.0
619,2023-07-14,40.0
619,2023-08-18,40.0
619,2023-09-15,40.0
620,2022-02-28,20.0
620,2022-04-01,20.0
620,2022-05-01,20.0
620,2022-05-31,20.0
620,2022-07-03,20.0
620,2022-08-01,20.0
620,2022-08-30,20.0
620,2022-09-23,20.0
620,2022-10-29,20.0
620,2022-11-29,20.0
620,2022-12-28,20.0
620,2023-01-28,20.0
620,2023-02-26,20.0
620,2023-03-30,20.0
620,2023-04-30,20.0
620,2023-05-25,20.0
620,2023-06-24,20.0
620,2023-07-28,20.0
620,2023-08-22,20.0
620,2023-09-25,20.0
621,2021-05-03,20.0
621,2021-06-01,20.0
621,2021-07-01,20.0
621,2021-07-29,20.0
621,2021-08-29,20.0
621,2021-09-21,20.0
621,2021-10-24,20.0
621,2021-11-26,20.0
621,2021-12-21,20.0
621,2022-01-19,20.0
621,2022-02-18,20.0
621,2022-03-29,20.0
621,2022-04-23,20.0
621,2022-05-23,20.0
621,2022-06-21,20.0
621,2022-07-25,20.0
621,2022-08-23,20.0
621,2022-09-20,20.0
621,2022-10-25,20.0
621,2022-11-21,20.0
621,2022-12-19,20.0
621,2023-01-17,20.0
621,2023-02-22,20.0
621,2023-03-22,20.0
621,2023-04-15,20.0
621,2023-05-15,20.0
621,2023-06-22,20.0
621,2023-07-18,20.0
621,2023-08-13,20.0
621,2023-09-16,20.0
622,2022-04-16,20.0
622,2022-05-11,20.0
622,2022-06-18,20.0
622,2022-07-15,20.0
622,2022-08-17,20.0
622,2022-09-15,20.0
622,2022-10-09,20.0
622,2022-11-12,20.0
622,2022-12-16,20.0
622,2023-01-15,20.0
622,2023-02-14,20.0
622,2023-03-10,20.0
622,2023-04-09,20.0
622,2023-05-12,20.0
622,2023-06-08,20.0
622,2023-07-13,20.0
622,2023-08-09,20.0
622,2023-09-06,20.0
622,2023-10-11,20.0
622,2023-11-10,20.0
623,2022-12-14,10.0
623,2023-01-07,10.0
623,2023-02-05,10.0
623,2023-03-12,10.0
623,2023-04-08,10.0
623,2023-05-14,10.0
623,2023-06-11,10.0
623,2023-07-05,10.0
623,2023-08-08,10.0
623,2023-09-03,10.0
623,2023-10-04,10.0
623,2023-11-02,10.0
623,2023-12-04,10.0
624,2023-03-01,10.0
624,2023-03-30,10.0
624,2023-04-30,10.0
624,2023-06-02,10.0
624,2023-06-30,10.0
624,2023-07-26,10.0
624,2023-08-28,10.0
624,2023-09-21,10.0
624,2023-10-23,10.0
625,2021-01-10,20.0
625,2021-02-09,20.0
625,2021-03-16,20.0
625,2021-04-07,20.0
625,2021-05-12,20.0
625,2021-06-14,20.0
625,2021-07-10,20.0
625,2021-08-07,20.0
625,2021-09-11,20.0
625,2021-10-08,20.0
625,2021-11-07,20.0
625,2021-12-06,20.0
625,2022-01-02,20.0
625,2022-02-06,20.0
625,2022-03-05,20.0
625,2022-04-09,20.0
625,2022-05-06,20.0
625,2022-06-03,20.0
625,2022-07-05,20.0
625,2022-08-07,20.0
625,2022-09-07,20.0
625,2022-10-01,20.0
625,2022-11-04,20.0
625,2022-12-04,20.0
625,2022-12-29,20.0
625,2023-02-02,20.0
625,2023-02-28,20.0
625,2023-03-31,20.0
625,2023-05-04,20.0
625,2023-05-28,20.0
625,2023-07-02,20.0
625,2023-07-29,20.0
625,2023-09-03,20.0
625,2023-09-30,20.0
625,2023-10-24,20.0
626,2022-12-05,10.0
626,2023-01-08,10.0
626,2023-02-01,10.0
626,2023-03-08,10.0
626,2023-04-06,10.0
626,2023-05-03,10.0
626,2023-06-09,10.0
626,2023-07-09,10.0
626,2023-07-31,10.0
626,2023-09-05,10.0
626,2023-09-29,10.0
626,2023-10-28,10.0
627,2022-10-06,10.0
627,2022-11-06,10.0
627,2022-12-06,10.0
627,2022-12-29,10.0
627,2023-01-30,10.0
627,2023-02-28,10.0
627,2023-03-27,10.0
627,2023-04-27,10.0
627,2023-06-03,10.0
627,2023-07-02,10.0
627,2023-07-26,10.0
627,2023-08-26,10.0
627,2023-09-26,10.0
628,2023-09-16,10.0
628,2023-10-07,10.0
629,2023-07-18,10.0
629,2023-08-14,10.0
629,2023-09-14,10.0
629,2023-10-20,10.0
629,2023-11-19,10.0
630,2023-02-01,20.0
630,2023-02-27,20.0
630,2023-03-24,20.0
630,2023-04-29,20.0
630,2023-05-29,20.0
630,2023-07-01,20.0
630,2023-07-27,20.0
630,2023-08-23,20.0
630,2023-09-21,20.0
630,2023-10-23,20.0
631,2022-10-14,20.0
631,2022-11-08,20.0
631,2022-12-07,20.0
631,2023-01-09,20.0
631,2023-02-10,20.0
631,2023-03-11,20.0
631,2023-04-09,20.0
631,2023-05-14,20.0
631,2023-06-05,20.0
631,2023-07-06,20.0
631,2023-08-13,20.0
631,2023-09-04,20.0
631,2023-10-12,20.0
631,2023-11-08,20.0
631,2023-12-10,20.0
632,2022-07-27,40.0
632,2022-08-27,40.0
632,2022-09-21,40.0
632,2022-10-18,40.0
632,2022-11-18,40.0
632,2022-12-21,40.0
632,2023-01-22,40.0
632,2023-02-17,40.0
632,2023-03-16,40.0
632,2023-04-23,40.0
632,2023-05-23,40.0
632,2023-06-15,40.0
632,2023-07-16,40.0
632,2023-08-22,40.0
632,2023-09-17,40.0
633,2023-07-04,40.0
633,2023-08-10,40.0
633,2023-08-31,40.0
633,2023-10-02,40.0
634,2023-09-16,20.0
634,2023-10-17,20.0
635,2021-08-23,40.0
635,2021-09-24,40.0
635,2021-10-16,40.0
635,2021-11-23,40.0
635,2021-12-23,40.0
635,2022-01-23,40.0
635,2022-02-22,40.0
635,2022-03-24,40.0
635,2022-04-18,40.0
635,2022-05-17,40.0
635,2022-06-13,40.0
635,2022-07-14,40.0
635,2022-08-17,40.0
635,2022-09-17,40.0
635,2022-10-17,40.0
635,2022-11-16,40.0
635,2022-12-19,40.0
635,2023-01-11,40.0
635,2023-02-08,40.0
635,2023-03-14,40.0
635,2023-04-16,40.0
635,2023-05-14,40.0
635,2023-06-16,40.0
635,2023-07-08,40.0
635,2023-08-16,40.0
635,2023-09-12,40.0
635,2023-10-12,40.0
635,2023-11-12,40.0
636,2022-01-01,40.0
636,2022-01-28,40.0
636,2022-03-07,40.0
636,2022-03-29,40.0
636,2022-05-05,40.0
636,2022-05-30,40.0
636,2022-06-27,40.0
636,2022-07-29,40.0
636,2022-08-29,40.0
636,2022-10-03,40.0
636,2022-10-26,40.0
636,2022-11-30,40.0
636,2022-12-30,40.0
636,2023-01-29,40.0
636,2023-02-27,40.0
636,2023-04-01,40.0
636,2023-04-28,40.0
636,2023-05-27,40.0
636,2023-06-30,40.0
636,2023-07-27,40.0
636,2023-08-30,40.0
636,2023-09-22,40.0
636,2023-10-20,40.0
636,2023-11-19,40.0
637,2022-06-19,20.0
637,2022-07-20,20.0
637,2022-08-15,20.0
637,2022-09-16,20.0
637,2022-10-16,20.0
637,2022-11-13,20.0
637,2022-12-17,20.0
637,2023-01-16,20.0
637,2023-02-14,20.0
637,2023-03-18,20.0
637,2023-04-11,20.0
637,2023-05-11,20.0
637,2023-06-09,20.0
637,2023-07-08,20.0
637,2023-08-10,20.0
637,2023-09-09,20.0
637,2023-10-10,20.0
638,2022-02-10,20.0
638,2022-03-17,20.0
638,2022-04-17,20.0
638,2022-05-09,20.0
638,2022-06-14,20.0
638,2022-07-16,20.0
638,2022-08-12,20.0
638,2022-09-11,20.0
638,2022-10-10,20.0
638,2022-11-04,20.0
638,2022-12-06,20.0
638,2023-01-12,20.0
638,2023-02-08,20.0
638,2023-03-07,20.0
638,2023-04-11,20.0
638,2023-05-06,20.0
638,2023-06-10,20.0
638,2023-07-05,20.0
638,2023-08-10,20.0
638,2023-08-31,20.0
638,2023-10-09,20.0
639,2021-07-24,20.0
639,2021-08-16,20.0
639,2021-09-14,20.0
639,2021-10-14,20.0
639,2021-11-14,20.0
639,2021-12-14,20.0
639,2022-01-19,20.0
639,2022-02-11,20.0
639,2022-03-19,20.0
639,2022-04-14,20.0
639,2022-05-17,20.0
639,2022-06-19,20.0
639,2022-07-12,20.0
639,2022-08-17,20.0
639,2022-09-13,20.0
639,2022-10-16,20.0
639,2022-11-13,20.0
639,2022-12-15,20.0
639,2023-01-10,20.0
639,2023-02-12,20.0
639,2023-03-11,20.0
639,2023-04-13,20.0
639,2023-05-15,20.0
639,2023-06-05,20.0
639,2023-07-07,20.0
639,2023-08-10,20.0
639,2023-09-04,20.0
639,2023-10-11,20.0
639,2023-11-06,20.0
640,2022-01-24,20.0
640,2022-02-27,20.0
640,2022-03-28,20.0
640,2022-04-28,20.0
640,2022-05-28,20.0
640,2022-06-19,20.0
640,2022-07-26,20.0
640,2022-08-25,20.0
640,2022-09-18,20.0
640,2022-10-25,20.0
640,2022-11-21,20.0
640,2022-12-17,20.0
640,2023-01-24,20.0
640,2023-02-21,20.0
640,2023-03-23,20.0
640,2023-04-20,20.0
640,2023-05-18,20.0
640,2023-06-18,20.0
640,2023-07-14,20.0
640,2023-08-18,20.0
640,2023-09-19,20.0
640,2023-10-13,20.0
641,2022-11-17,10.0
641,2022-12-20,10.0
641,2023-01-16,10.0
641,2023-02-21,10.0
641,2023-03-25,10.0
641,2023-04-21,10.0
641,2023-05-17,10.0
641,2023-06-21,10.0
641,2023-07-15,10.0
641,2023-08-19,10.0
641,2023-09-14,10.0
641,2023-10-22,10.0
641,2023-11-16,10.0
642,2022-06-30,20.0
642,2022-07-21,20.0
642,2022-08-28,20.0
642,2022-09-23,20.0
642,2022-10-28,20.0
642,2022-11-26,20.0
642,2022-12-23,20.0
642,2023-01-21,20.0
642,2023-02-21,20.0
642,2023-03-24,20.0
642,2023-04-19,20.0
642,2023-05-22,20.0
642,2023-06-21,20.0
642,2023-07-25,20.0
642,2023-08-23,20.0
642,2023-09-16,20.0
642,2023-10-15,20.0
643,2022-08-25,10.0
643,2022-09-25,10.0
643,2022-10-24,10.0
643,2022-11-23,10.0
643,2022-12-28,10.0
643,2023-01-19,10.0
643,2023-02-26,10.0
643,2023-03-24,10.0
643,2023-04-26,10.0
643,2023-05-27,10.0
643,2023-06-18,10.0
643,2023-07-18,10.0
643,2023-08-22,10.0
643,2023-09-24,10.0
643,2023-10-24,10.0
643,2023-11-23,10.0
644,2021-02-13,20.0
644,2021-03-19,20.0
644,2021-04-10,20.0
644,2021-05-17,20.0
644,2021-06-12,20.0
644,2021-07-13,20.0
644,2021-08-14,20.0
644,2021-09-11,20.0
644,2021-10-10,20.0
644,2021-11-05,20.0
644,2021-12-12,20.0
644,2022-01-10,20.0
644,2022-02-03,20.0
644,2022-03-07,20.0
644,2022-04-05,20.0
644,2022-05-08,20.0
644,2022-06-12,20.0
644,2022-07-04,20.0
644,2022-08-06,20.0
644,2022-09-09,20.0
644,2022-10-04,20.0
644,2022-11-08,20.0
644,2022-11-30,20.0
644,2023-01-07,20.0
644,2023-01-29,20.0
644,2023-03-05,20.0
644,2023-04-04,20.0
644,2023-05-06,20.0
644,2023-06-05,20.0
644,2023-07-01,20.0
644,2023-08-02,20.0
644,2023-09-02,20.0
644,2023-09-27,20.0
645,2022-12-22,10.0
645,2023-01-24,10.0
645,2023-02-14,10.0
645,2023-03-21,10.0
645,2023-04-19,10.0
645,2023-05-20,10.0
645,2023-06-22,10.0
645,2023-07-15,10.0
645,2023-08-17,10.0
645,2023-09-13,10.0
646,2022-05-14,10.0
646,2022-06-15,10.0
646,2022-07-17,10.0
646,2022-08-18,10.0
646,2022-09-15,10.0
646,2022-10-11,10.0
646,2022-11-14,10.0
646,2022-12-11,10.0
646,2023-01-10,10.0
646,2023-02-10,10.0
646,2023-03-10,10.0
646,2023-04-09,10.0
646,2023-05-07,10.0
646,2023-06-11,10.0
646,2023-07-11,10.0
646,2023-08-08,10.0
646,2023-09-03,10.0
646,2023-10-10,10.0
646,2023-11-04,10.0
646,2023-12-09,10.0
647,2023-11-28,40.0
648,2021-12-21,20.0
648,2022-01-13,20.0
648,2022-02-19,20.0
648,2022-03-17,20.0
648,2022-04-12,20.0
648,2022-05-16,20.0
648,2022-06-17,20.0
648,2022-07-18,20.0
648,2022-08-14,20.0
648,2022-09-15,20.0
648,2022-10-18,20.0
648,2022-11-14,20.0
648,2022-12-17,20.0
648,2023-01-07,20.0
648,2023-02-15,20.0
648,2023-03-14,20.0
648,2023-04-10,20.0
648,2023-05-16,20.0
648,2023-06-12,20.0
648,2023-07-08,20.0
648,2023-08-07,20.0
648,2023-09-12,20.0
648,2023-10-07,20.0
649,2022-07-18,10.0
649,2022-08-20,10.0
649,2022-09-20,10.0
649,2022-10-22,10.0
649,2022-11-24,10.0
649,2022-12-15,10.0
649,2023-01-16,10.0
649,2023-02-18,10.0
649,2023-03-23,10.0
649,2023-04-22,10.0
649,2023-05-18,10.0
649,2023-06-14,10.0
649,2023-07-20,10.0
649,2023-08-19,10.0
649,2023-09-16,10.0
650,2021-09-24,10.0
650,2021-10-31,10.0
650,2021-11-25,10.0
650,2021-12-27,10.0
650,2022-01-24,10.0
650,2022-02-24,10.0
650,2022-03-25,10.0
650,2022-04-28,10.0
650,2022-05-28,10.0
650,2022-06-22,10.0
650,2022-07-22,10.0
650,2022-08-24,10.0
650,2022-09-26,10.0
650,2022-10-23,10.0
650,2022-11-22,10.0
650,2022-12-19,10.0
650,2023-01-23,10.0
650,2023-02-20,10.0
650,2023-03-24,10.0
650,2023-04-22,10.0
650,2023-05-26,10.0
650,2023-06-16,10.0
650,2023-07-19,10.0
650,2023-08-18,10.0
650,2023-09-20,10.0
650,2023-10-15,10.0
650,2023-11-21,10.0
651,2022-07-08,10.0
651,2022-08-14,10.0
651,2022-09-05,10.0
651,2022-10-13,10.0
651,2022-11-12,10.0
651,2022-12-04,10.0
651,2023-01-09,10.0
651,2023-02-07,10.0
651,2023-03-10,10.0
651,2023-04-03,10.0
651,2023-05-08,10.0
651,2023-06-09,10.0
651,2023-07-08,10.0
651,2023-08-01,10.0
651,2023-08-31,10.0
651,2023-10-02,10.0
652,2021-09-29,10.0
652,2021-11-04,10.0
652,2021-12-03,10.0
652,2022-01-01,10.0
652,2022-01-31,10.0
652,2022-03-02,10.0
652,2022-03-28,10.0
652,2022-05-04,10.0
652,2022-06-03,10.0
652,2022-06-28,10.0
652,2022-07-27,10.0
652,2022-08-24,10.0
652,2022-09-27,10.0
652,2022-11-01,10.0
652,2022-11-23,10.0
652,2022-12-22,10.0
652,2023-01-29,10.0
652,2023-02-22,10.0
652,2023-03-28,10.0
652,2023-04-25,10.0
652,2023-05-28,10.0
652,2023-06-20,10.0
652,2023-07-23,10.0
