customer_id,churn_prob,cltv_pred,top_shap_feature
885,0.11,54.0,tenure_days
886,0.03,83.35,tenure_days
887,0.4,265.6,total_amount
888,0.665,72.0,tenure_days
889,0.37,235.0,tenure_days
890,0.73,147.4,total_amount
891,0.725,140.4,recency_days
892,0.715,57.15,tenure_days
893,0.35,58.05,tenure_days
894,0.12,245.6,tenure_days
895,0.01,180.2,tenure_days
896,0.61,67.3,tenure_days
897,0.125,78.85,tenure_days
898,0.075,284.6,total_amount
899,0.72,76.5,tenure_days
900,0.775,168.4,tenure_days
901,0.185,151.5,tenure_days
902,0.135,47.4,tenure_days
903,0.07,70.55,tenure_days
904,0.715,259.6,total_amount
905,0.715,99.5,tenure_days
906,0.18,273.6,total_amount
907,0.33,138.5,tenure_days
908,0.495,68.9,tenure_days
909,0.065,57.0,recency_days
910,0.06,166.2,tenure_days
911,0.055,87.15,tenure_days
912,0.09,62.3,tenure_days
913,0.34,82.95,tenure_days
914,0.105,173.8,tenure_days
915,0.275,149.7,tenure_days
916,0.26,319.2,total_amount
917,0.07,62.65,tenure_days
918,0.295,121.6,tenure_days
919,0.435,68.4,recency_days
920,0.06,341.2,tenure_days
921,0.06,129.6,tenure_days
922,0.85,88.2,tenure_days
923,0.11,359.0,tenure_days
924,0.07,81.35,tenure_days
925,0.105,263.0,total_amount
926,0.725,73.65,tenure_days
927,0.15,129.0,tenure_days
928,0.03,142.5,total_amount
929,0.185,48.1,recency_days
930,0.19,92.65,tenure_days
931,0.235,293.2,total_amount
932,0.055,397.2,total_amount
933,0.03,267.8,tenure_days
934,0.02,57.3,tenure_days
935,0.21,126.3,total_amount
936,0.18,82.0,recency_days
937,0.32,105.4,tenure_days
938,0.515,127.0,tenure_days
939,0.045,378.2,total_amount
940,0.04,178.0,tenure_days
941,0.04,91.7,tenure_days
942,0.06,51.5,total_amount
943,0.045,145.1,tenure_days
944,0.745,66.45,tenure_days
945,0.085,75.2,tenure_days
946,0.425,115.1,tenure_days
947,0.05,170.8,tenure_days
948,0.285,60.15,tenure_days
949,0.735,79.1,tenure_days
950,0.7,272.8,total_amount
951,0.155,70.95,tenure_days
952,0.235,69.0,tenure_days
953,0.19,137.9,tenure_days
954,0.79,81.1,tenure_days
955,0.14,134.9,total_amount
956,0.27,57.15,tenure_days
957,0.71,127.0,tenure_days
958,0.405,47.95,recency_days
959,0.72,53.95,total_amount
960,0.08,164.2,tenure_days
961,0.2,128.2,tenure_days
962,0.745,75.65,recency_days
963,0.47,49.1,tenure_days
964,0.83,288.8,tenure_days
965,0.035,124.8,recency_days
966,0.07,67.95,tenure_days
967,0.07,182.2,recency_days
968,0.055,93.55,tenure_days
969,0.165,70.95,tenure_days
970,0.115,78.25,tenure_days
971,0.035,88.8,recency_days
972,0.885,62.05,tenure_days
973,0.715,153.9,tenure_days
974,0.29,55.35,recency_days
975,0.04,151.4,tenure_days
976,0.05,90.3,tenure_days
977,0.085,140.1,tenure_days
978,0.21,64.55,tenure_days
979,0.2,70.0,tenure_days
980,0.135,75.3,tenure_days
981,0.76,130.1,tenure_days
982,0.125,382.2,tenure_days
983,0.07,248.4,total_amount
984,0.145,156.3,tenure_days
985,0.415,66.05,recency_days
986,0.035,143.5,tenure_days
987,0.35,131.8,tenure_days
988,0.055,104.9,total_amount
989,0.25,116.4,tenure_days
990,0.07,90.3,tenure_days
991,0.07,279.8,total_amount
992,0.075,60.9,tenure_days
993,0.045,166.4,tenure_days
994,0.77,61.05,tenure_days
995,0.01,60.85,recency_days
996,0.24,61.95,tenure_days
997,0.07,67.65,tenure_days
998,0.28,80.55,tenure_days
999,0.105,75.85,tenure_days
1000,0.035,354.0,tenure_days
1001,0.02,126.3,recency_days
1002,0.1,258.0,tenure_days
1003,0.085,113.2,tenure_days
1004,0.095,65.75,tenure_days
1005,0.04,79.55,recency_days
1006,0.7,50.8,tenure_days
1007,0.525,88.05,tenure_days
1008,0.245,90.45,tenure_days
1009,0.735,65.8,recency_days
1010,0.11,126.9,tenure_days
1011,0.45,129.4,tenure_days
1012,0.79,125.6,tenure_days
1013,0.025,83.0,tenure_days
1014,0.05,71.75,tenure_days
1015,0.155,136.7,total_amount
1016,0.04,68.4,recency_days
1017,0.095,109.7,tenure_days
1018,0.015,221.8,total_amount
1019,0.08,159.6,tenure_days
1020,0.83,67.6,tenure_days
1021,0.055,149.6,tenure_days
1022,0.08,72.85,recency_days
1023,0.045,200.4,total_amount
1024,0.49,77.15,tenure_days
1025,0.07,118.2,tenure_days
1026,0.075,163.7,tenure_days
1027,0.12,51.05,tenure_days
1028,0.0,149.7,recency_days
1029,0.07,110.25,recency_days
1030,0.76,102.8,tenure_days
1031,0.015,151.2,tenure_days
1032,0.135,136.8,tenure_days
1033,0.08,95.2,tenure_days
1034,0.185,235.2,total_amount
1035,0.16,57.2,recency_days
1036,0.035,147.5,recency_days
1037,0.165,87.2,tenure_days
1038,0.045,61.4,recency_days
1039,0.115,69.55,tenure_days
1040,0.005,53.3,tenure_days
1041,0.04,384.6,tenure_days
1042,0.125,302.2,total_amount
1043,0.195,58.3,tenure_days
1044,0.855,187.7,tenure_days
1045,0.035,145.8,tenure_days
1046,0.305,142.3,tenure_days
1047,0.05,103.1,total_amount
1048,0.385,71.35,tenure_days
1049,0.08,239.4,total_amount
1050,0.08,109.6,total_amount
1051,0.0,63.6,tenure_days
1052,0.425,61.4,tenure_days
1053,0.23,78.95,tenure_days
1054,0.03,95.1,tenure_days
1055,0.15,58.8,tenure_days
1056,0.295,61.3,tenure_days
1057,0.07,192.5,tenure_days
1058,0.13,138.2,total_amount
1059,0.07,271.4,total_amount
1060,0.75,186.2,tenure_days
1061,0.19,295.4,total_amount
1062,0.055,209.1,tenure_days
1063,0.09,53.25,tenure_days
1064,0.245,127.9,tenure_days
1065,0.17,65.25,recency_days
1066,0.23,100.8,tenure_days
1067,0.075,131.5,tenure_days
1068,0.72,116.7,tenure_days
1069,0.73,66.2,tenure_days
1070,0.07,90.2,tenure_days
1071,0.165,159.1,tenure_days
1072,0.095,71.55,tenure_days
1073,0.245,562.4,total_amount
1074,0.07,163.8,total_amount
1075,0.07,77.8,tenure_days
1076,0.11,88.15,tenure_days
1077,0.725,296.0,tenure_days
1078,0.2,154.6,tenure_days
1079,0.695,61.7,recency_days
1080,0.795,61.65,tenure_days
1081,0.865,142.2,recency_days
1082,0.105,104.3,tenure_days
1083,0.755,52.0,tenure_days
1084,0.095,89.8,tenure_days
1085,0.04,83.45,tenure_days
1086,0.71,60.25,tenure_days
1087,0.115,64.3,tenure_days
1088,0.015,146.4,recency_days
1089,0.13,72.0,tenure_days
1090,0.095,285.2,total_amount
1091,0.68,140.9,tenure_days
1092,0.205,136.6,tenure_days
1093,0.105,78.4,tenure_days
1094,0.125,71.2,tenure_days
1095,0.08,253.6,total_amount
1096,0.11,134.8,tenure_days
1097,0.05,158.1,tenure_days
1098,0.765,228.0,total_amount
1099,0.185,54.95,recency_days
1100,0.0,50.35,tenure_days
1101,0.34,63.4,tenure_days
1102,0.345,129.1,tenure_days
1103,0.09,115.0,total_amount
1104,0.185,123.2,recency_days
1105,0.24,154.3,tenure_days
1106,0.05,64.9,tenure_days
1107,0.78,96.15,tenure_days
1108,0.145,126.1,tenure_days
1109,0.66,130.9,tenure_days
1110,0.175,217.4,total_amount
1111,0.055,58.75,tenure_days
1112,0.06,181.9,tenure_days
1113,0.155,56.3,tenure_days
1114,0.185,53.55,tenure_days
1115,0.155,176.1,tenure_days
1116,0.155,234.6,total_amount
1117,0.675,68.75,tenure_days
1118,0.135,148.9,tenure_days
1119,0.185,112.1,recency_days
1120,0.73,126.2,tenure_days
1121,0.695,46.05,tenure_days
1122,0.285,91.15,tenure_days
1123,0.305,78.4,tenure_days
1124,0.005,71.15,recency_days
1125,0.04,152.3,total_amount
1126,0.12,77.3,tenure_days
1127,0.19,69.25,tenure_days
1128,0.71,137.7,recency_days
1129,0.74,269.2,total_amount
1130,0.185,113.2,tenure_days
1131,0.18,68.4,recency_days
1132,0.775,103.6,recency_days
1133,0.17,57.65,tenure_days
1134,0.055,69.65,tenure_days
1135,0.13,129.2,tenure_days
1136,0.53,155.8,tenure_days
1137,0.06,85.6,tenure_days
1138,0.71,164.5,recency_days
1139,0.105,68.8,tenure_days
1140,0.215,323.2,total_amount
1141,0.005,445.2,tenure_days
1142,0.12,62.9,tenure_days
1143,0.365,62.6,tenure_days
1144,0.055,114.0,tenure_days
1145,0.125,265.2,tenure_days
1146,0.345,134.9,tenure_days
1147,0.2,232.6,total_amount
1148,0.78,66.75,tenure_days
1149,0.145,141.7,tenure_days
1150,0.765,73.55,tenure_days
1151,0.135,75.25,recency_days
1152,0.61,60.65,tenure_days
1153,0.155,292.2,tenure_days
1154,0.165,72.7,tenure_days
1155,0.12,173.1,tenure_days
1156,0.235,123.5,tenure_days
1157,0.02,93.8,tenure_days
1158,0.03,74.75,tenure_days
1159,0.85,61.0,tenure_days
1160,0.03,72.05,tenure_days
1161,0.05,64.8,tenure_days
1162,0.085,110.8,total_amount
1163,0.165,35.9,tenure_days
1164,0.09,84.6,tenure_days
1165,0.125,136.3,tenure_days
1166,0.66,76.4,tenure_days
1167,0.185,251.0,total_amount
1168,0.08,87.9,tenure_days
1169,0.015,44.7,recency_days
1170,0.055,54.8,recency_days
1171,0.735,62.5,recency_days
1172,0.43,49.85,tenure_days
1173,0.02,228.2,total_amount
1174,0.205,56.25,tenure_days
1175,0.12,306.8,total_amount
1176,0.395,58.9,tenure_days
1177,0.04,71.9,tenure_days
1178,0.055,74.1,tenure_days
1179,0.2,67.1,tenure_days
1180,0.1,196.4,tenure_days
1181,0.07,266.6,tenure_days
1182,0.255,89.1,tenure_days
1183,0.725,134.3,tenure_days
1184,0.015,130.2,tenure_days
1185,0.035,88.8,tenure_days
1186,0.18,68.0,recency_days
1187,0.04,163.7,tenure_days
1188,0.225,73.45,tenure_days
1189,0.16,94.95,tenure_days
1190,0.085,116.9,tenure_days
1191,0.075,152.1,tenure_days
1192,0.095,64.5,tenure_days
1193,0.305,77.3,tenure_days
1194,0.535,52.85,tenure_days
1195,0.575,71.7,tenure_days
1196,0.075,177.4,tenure_days
1197,0.125,76.8,tenure_days
1198,0.73,112.2,tenure_days
1199,0.19,70.4,tenure_days
1200,0.065,88.6,recency_days
1201,0.06,62.15,tenure_days
1202,0.155,104.05,tenure_days
1203,0.175,57.55,tenure_days
1204,0.805,91.65,tenure_days
1205,0.175,90.6,tenure_days
1206,0.265,73.4,tenure_days
1207,0.16,79.0,tenure_days
1208,0.11,147.1,tenure_days
1209,0.85,56.5,tenure_days
1210,0.055,49.8,tenure_days
1211,0.19,88.2,tenure_days
1212,0.865,64.3,tenure_days
1213,0.085,222.4,total_amount
1214,0.09,79.35,tenure_days
1215,0.035,44.15,tenure_days
1216,0.05,60.2,recency_days
1217,0.065,142.5,tenure_days
1218,0.095,255.2,total_amount
1219,0.13,113.65,tenure_days
1220,0.61,260.4,total_amount
1221,0.66,62.15,tenure_days
1222,0.08,76.85,tenure_days
1223,0.11,249.4,tenure_days
1224,0.075,63.25,tenure_days
1225,0.795,63.8,tenure_days
1226,0.12,64.6,tenure_days
1227,0.055,290.8,total_amount
1228,0.74,38.65,tenure_days
1229,0.12,77.9,tenure_days
1230,0.695,66.45,tenure_days
1231,0.07,227.4,total_amount
1232,0.675,290.6,total_amount
1233,0.115,142.1,tenure_days
1234,0.105,59.9,tenure_days
1235,0.86,125.6,tenure_days
1236,0.75,305.0,total_amount
1237,0.06,136.1,tenure_days
1238,0.065,134.8,tenure_days
1239,0.07,105.4,tenure_days
1240,0.03,70.25,tenure_days
1241,0.685,41.65,recency_days
1242,0.075,239.6,total_amount
1243,0.69,86.85,tenure_days
1244,0.145,87.15,tenure_days
1245,0.195,58.9,recency_days
1246,0.675,67.9,tenure_days
1247,0.075,75.6,tenure_days
1248,0.065,121.6,tenure_days
1249,0.095,156.8,tenure_days
1250,0.71,366.4,total_amount
1251,0.2,44.7,recency_days
1252,0.75,82.15,tenure_days
1253,0.245,58.0,tenure_days
1254,0.23,163.3,tenure_days
1255,0.025,53.25,tenure_days
1256,0.125,73.2,tenure_days
1257,0.16,70.9,recency_days
1258,0.11,75.55,tenure_days
1259,0.105,69.05,tenure_days
1260,0.015,135.8,total_amount
1261,0.05,64.25,tenure_days
1262,0.515,73.95,tenure_days
1263,0.52,271.0,tenure_days
1264,0.13,105.8,total_amount
1265,0.795,71.0,tenure_days
1266,0.31,81.95,tenure_days
1267,0.13,58.9,tenure_days
1268,0.055,86.4,tenure_days
1269,0.66,134.5,tenure_days
1270,0.12,142.4,tenure_days
1271,0.06,74.0,tenure_days
1272,0.88,77.05,tenure_days
1273,0.065,65.0,recency_days
1274,0.08,144.9,tenure_days
1275,0.145,133.1,tenure_days
1276,0.02,68.25,tenure_days
1277,0.86,77.6,recency_days
1278,0.225,155.8,tenure_days
1279,0.175,274.0,total_amount
1280,0.1,299.0,total_amount
1281,0.11,135.3,tenure_days
1282,0.18,68.85,recency_days
1283,0.185,102.9,tenure_days
1284,0.795,86.15,recency_days
1285,0.12,227.8,total_amount
1286,0.18,49.55,tenure_days
1287,0.255,68.35,tenure_days
1288,0.02,108.6,tenure_days
1289,0.795,65.6,tenure_days
1290,0.09,66.1,recency_days
1291,0.925,56.5,tenure_days
1292,0.085,100.5,tenure_days
1293,0.03,73.7,tenure_days
1294,0.805,79.95,tenure_days
1295,0.705,322.0,tenure_days
1296,0.035,132.6,tenure_days
1297,0.135,205.5,tenure_days
1298,0.14,120.4,tenure_days
1299,0.09,63.9,tenure_days
1300,0.025,144.8,tenure_days
1301,0.01,198.8,total_amount
1302,0.095,100.5,total_amount
1303,0.165,145.8,tenure_days
1304,0.13,59.65,tenure_days
1305,0.055,118.3,tenure_days
1306,0.125,62.95,tenure_days
1307,0.2,167.3,tenure_days
1308,0.07,78.8,tenure_days
1309,0.71,163.8,tenure_days
1310,0.39,76.5,tenure_days
1311,0.19,67.95,tenure_days
1312,0.395,124.0,tenure_days
1313,0.785,122.3,tenure_days
1314,0.295,72.7,tenure_days
1315,0.18,97.8,tenure_days
1316,0.135,173.0,tenure_days
1317,0.375,74.75,recency_days
1318,0.085,94.5,tenure_days
1319,0.09,102.4,tenure_days
1320,0.105,74.65,recency_days
1321,0.73,326.4,tenure_days
1322,0.015,131.2,recency_days
1323,0.185,114.8,tenure_days
1324,0.03,72.95,tenure_days
1325,0.035,76.1,tenure_days
1326,0.09,70.5,tenure_days
1327,0.09,51.65,tenure_days
1328,0.095,268.4,total_amount
1329,0.51,75.2,tenure_days
1330,0.78,188.2,total_amount
1331,0.295,116.8,tenure_days
1332,0.825,54.9,tenure_days
1333,0.09,62.05,tenure_days
1334,0.035,46.4,tenure_days
1335,0.055,43.6,tenure_days
1336,0.84,179.8,tenure_days
1337,0.13,133.5,tenure_days
1338,0.01,102.9,recency_days
1339,0.085,203.2,tenure_days
1340,0.125,126.4,tenure_days
1341,0.21,152.1,tenure_days
1342,0.185,77.35,tenure_days
1343,0.14,111.6,recency_days
1344,0.155,68.1,tenure_days
1345,0.005,77.8,recency_days
1346,0.02,157.4,tenure_days
1347,0.235,42.75,recency_days
1348,0.085,187.6,tenure_days
1349,0.66,75.05,tenure_days
1350,0.065,96.7,tenure_days
1351,0.065,77.45,tenure_days
1352,0.13,68.6,total_amount
1353,0.42,87.95,tenure_days
1354,0.26,74.9,tenure_days
1355,0.095,178.2,tenure_days
1356,0.18,255.2,tenure_days
1357,0.5,265.8,total_amount
1358,0.835,45.55,total_amount
1359,0.78,147.9,tenure_days
1360,0.035,83.55,tenure_days
1361,0.72,297.4,tenure_days
1362,0.115,69.9,tenure_days
1363,0.46,70.2,tenure_days
1364,0.32,183.5,recency_days
1365,0.735,265.6,total_amount
1366,0.11,88.1,tenure_days
1367,0.015,274.0,tenure_days
1368,0.66,82.3,tenure_days
1369,0.805,119.8,tenure_days
1370,0.2,78.5,tenure_days
1371,0.65,73.05,tenure_days
1372,0.18,146.7,tenure_days
1373,0.81,80.3,recency_days
1374,0.09,77.75,tenure_days
1375,0.095,69.75,tenure_days
1376,0.065,82.95,tenure_days
1377,0.715,122.9,recency_days
1378,0.035,133.8,total_amount
1379,0.09,54.2,tenure_days
1380,0.045,135.5,tenure_days
1381,0.13,138.5,total_amount
1382,0.015,79.7,tenure_days
1383,0.42,94.45,tenure_days
1384,0.025,139.2,recency_days
1385,0.75,75.9,tenure_days
1386,0.215,76.65,tenure_days
1387,0.38,81.85,tenure_days
1388,0.255,58.85,recency_days
1389,0.06,62.2,tenure_days
1390,0.405,66.1,tenure_days
1391,0.37,55.5,tenure_days
1392,0.35,122.6,tenure_days
1393,0.175,166.5,tenure_days
1394,0.045,63.3,tenure_days
1395,0.19,58.75,recency_days
1396,0.32,93.25,tenure_days
1397,0.36,63.1,tenure_days
1398,0.18,172.4,tenure_days
1399,0.015,145.6,tenure_days
1400,0.145,109.8,tenure_days
1401,0.155,184.7,tenure_days
1402,0.16,157.3,tenure_days
1403,0.15,138.1,tenure_days
1404,0.795,183.3,recency_days
1405,0.06,188.6,tenure_days
1406,0.04,137.8,tenure_days
1407,0.135,55.8,recency_days
1408,0.095,270.2,total_amount
1409,0.01,298.4,total_amount
1410,0.765,237.7,tenure_days
1411,0.015,138.4,tenure_days
1412,0.015,69.1,recency_days
1413,0.695,55.2,tenure_days
1414,0.3,75.75,tenure_days
1415,0.755,43.8,recency_days
1416,0.03,197.8,total_amount
1417,0.205,65.95,tenure_days
1418,0.815,56.0,recency_days
1419,0.07,308.0,total_amount
1420,0.06,88.85,tenure_days
1421,0.075,127.1,tenure_days
1422,0.23,127.1,tenure_days
1423,0.655,67.5,tenure_days
1424,0.195,64.85,tenure_days
1425,0.125,68.1,tenure_days
1426,0.055,105.4,tenure_days
1427,0.035,279.2,tenure_days
1428,0.09,73.75,tenure_days
1429,0.145,139.5,tenure_days
1430,0.17,148.0,tenure_days
1431,0.1,220.3,tenure_days
1432,0.015,90.0,tenure_days
1433,0.09,197.5,tenure_days
1434,0.04,388.4,tenure_days
1435,0.175,174.3,tenure_days
1436,0.31,145.3,tenure_days
1437,0.12,64.95,tenure_days
1438,0.02,166.5,tenure_days
1439,0.025,348.6,total_amount
1440,0.155,69.25,tenure_days
1441,0.12,30.35,tenure_days
1442,0.235,61.95,recency_days
1443,0.235,64.45,tenure_days
1444,0.67,121.5,tenure_days
1445,0.085,44.95,tenure_days
1446,0.735,104.15,recency_days
1447,0.185,92.2,tenure_days
1448,0.36,61.45,tenure_days
1449,0.01,353.2,tenure_days
1450,0.1,80.25,tenure_days
1451,0.05,50.0,tenure_days
1452,0.085,67.4,tenure_days
1453,0.065,103.6,tenure_days
1454,0.125,145.6,tenure_days
1455,0.165,369.6,total_amount
1456,0.055,64.5,tenure_days
1457,0.265,138.2,tenure_days
1458,0.31,87.45,tenure_days
1459,0.07,124.6,total_amount
1460,0.23,329.2,total_amount
1461,0.03,84.1,tenure_days
1462,0.765,61.4,tenure_days
1463,0.135,51.4,tenure_days
1464,0.705,259.4,total_amount
1465,0.755,212.0,total_amount
1466,0.02,95.4,tenure_days
1467,0.23,270.6,tenure_days
1468,0.045,77.6,tenure_days
1469,0.1,149.6,tenure_days
1470,0.245,100.0,tenure_days
1471,0.08,65.25,recency_days
1472,0.345,85.4,tenure_days
1473,0.26,141.4,tenure_days
1474,0.105,63.2,tenure_days
1475,0.035,58.65,tenure_days
1476,0.245,63.1,tenure_days
1477,0.05,93.05,tenure_days
1478,0.09,322.2,tenure_days
1479,0.155,134.8,tenure_days
1480,0.17,63.0,tenure_days
1481,0.165,68.35,tenure_days
1482,0.015,60.05,tenure_days
1483,0.14,60.0,tenure_days
1484,0.185,123.3,tenure_days
1485,0.065,169.6,tenure_days
1486,0.81,118.3,tenure_days
1487,0.385,55.45,tenure_days
1488,0.735,172.9,tenure_days
1489,0.795,66.4,tenure_days
1490,0.215,200.6,recency_days
1491,0.045,65.7,tenure_days
1492,0.105,57.5,tenure_days
1493,0.81,65.85,tenure_days
1494,0.085,87.1,tenure_days
1495,0.705,94.7,tenure_days
1496,0.005,102.2,recency_days
1497,0.655,86.3,recency_days
1498,0.055,304.2,total_amount
1499,0.695,141.1,tenure_days
1500,0.065,192.0,tenure_days
1501,0.025,312.0,tenure_days
1502,0.05,317.0,total_amount
1503,0.085,133.3,tenure_days
1504,0.06,164.1,tenure_days
1505,0.045,89.4,tenure_days
1506,0.045,125.5,tenure_days
1507,0.125,88.6,tenure_days
1508,0.1,86.05,tenure_days
1509,0.085,61.75,tenure_days
1510,0.185,263.6,total_amount
1511,0.835,46.75,tenure_days
1512,0.115,39.25,tenure_days
1513,0.14,277.2,total_amount
1514,0.175,132.8,recency_days
1515,0.27,163.1,recency_days
1516,0.32,71.35,tenure_days
1517,0.83,97.1,recency_days
1518,0.165,68.65,total_amount
1519,0.165,69.95,tenure_days
1520,0.07,101.9,total_amount
1521,0.615,64.6,tenure_days
1522,0.145,220.2,total_amount
1523,0.175,289.8,total_amount
1524,0.29,148.5,tenure_days
1525,0.045,71.85,tenure_days
1526,0.15,146.7,tenure_days
1527,0.15,66.15,tenure_days
1528,0.72,134.4,tenure_days
1529,0.315,192.0,total_amount
1530,0.65,276.8,tenure_days
1531,0.775,62.45,tenure_days
1532,0.015,64.8,tenure_days
1533,0.625,267.6,tenure_days
1534,0.335,58.7,tenure_days
1535,0.035,76.85,recency_days
1536,0.195,87.1,tenure_days
1537,0.13,255.4,total_amount
1538,0.055,147.5,tenure_days
1539,0.51,86.8,tenure_days
1540,0.175,73.0,tenure_days
1541,0.135,124.4,tenure_days
1542,0.37,47.15,recency_days
1543,0.365,80.4,recency_days
1544,0.725,79.4,tenure_days
1545,0.2,270.4,total_amount
1546,0.15,84.3,recency_days
1547,0.815,82.4,tenure_days
1548,0.125,213.2,tenure_days
1549,0.215,240.6,total_amount
1550,0.14,130.2,tenure_days
1551,0.48,48.55,tenure_days
1552,0.055,122.6,tenure_days
1553,0.26,138.0,total_amount
1554,0.045,67.5,tenure_days
1555,0.825,87.8,recency_days
1556,0.09,245.2,tenure_days
1557,0.75,74.15,tenure_days
1558,0.075,164.4,tenure_days
1559,0.04,55.5,tenure_days
1560,0.055,128.5,tenure_days
1561,0.115,48.2,tenure_days
1562,0.67,50.2,recency_days
1563,0.755,87.2,tenure_days
1564,0.09,233.2,total_amount
1565,0.67,139.9,tenure_days
1566,0.785,60.6,tenure_days
1567,0.04,68.55,tenure_days
1568,0.075,136.5,tenure_days
1569,0.34,91.6,tenure_days
1570,0.095,71.4,tenure_days
1571,0.1,47.75,tenure_days
1572,0.045,145.3,recency_days
1573,0.08,107.8,tenure_days
1574,0.615,215.6,total_amount
1575,0.045,65.6,tenure_days
1576,0.055,59.0,tenure_days
1577,0.72,78.1,tenure_days
1578,0.165,287.2,total_amount
1579,0.735,155.5,tenure_days
1580,0.085,44.15,tenure_days
1581,0.345,66.5,tenure_days
1582,0.685,63.55,tenure_days
1583,0.305,143.2,tenure_days
1584,0.185,153.8,tenure_days
1585,0.235,129.6,tenure_days
1586,0.21,116.7,tenure_days
1587,0.09,71.7,recency_days
1588,0.03,275.2,tenure_days
1589,0.06,106.0,tenure_days
1590,0.75,77.8,tenure_days
1591,0.06,153.2,tenure_days
1592,0.075,49.0,tenure_days
1593,0.575,85.3,tenure_days
1594,0.81,116.1,recency_days
1595,0.005,275.4,total_amount
1596,0.045,80.85,tenure_days
1597,0.66,169.5,total_amount
1598,0.86,224.2,total_amount
1599,0.095,80.8,tenure_days
1600,0.065,123.6,tenure_days
1601,0.045,280.4,tenure_days
1602,0.06,173.0,tenure_days
1603,0.015,69.9,tenure_days
1604,0.06,55.85,tenure_days
1605,0.37,157.2,tenure_days
1606,0.225,67.75,tenure_days
1607,0.12,260.0,tenure_days
1608,0.795,79.8,tenure_days
1609,0.595,142.9,total_amount
1610,0.18,77.55,tenure_days
1611,0.28,181.1,tenure_days
1612,0.26,76.7,tenure_days
1613,0.19,58.6,tenure_days
1614,0.13,174.8,tenure_days
1615,0.12,148.0,tenure_days
1616,0.245,119.1,tenure_days
1617,0.38,46.05,recency_days
1618,0.06,65.25,tenure_days
1619,0.11,143.5,tenure_days
1620,0.065,140.6,tenure_days
1621,0.165,68.1,recency_days
1622,0.75,138.0,recency_days
1623,0.72,106.8,tenure_days
1624,0.445,58.3,tenure_days
1625,0.65,132.7,tenure_days
1626,0.765,64.05,tenure_days
1627,0.115,327.6,tenure_days
1628,0.01,118.8,tenure_days
1629,0.76,157.5,tenure_days
1630,0.005,179.2,total_amount
1631,0.465,90.6,tenure_days
1632,0.85,103.7,tenure_days
1633,0.115,54.55,tenure_days
1634,0.775,76.7,tenure_days
1635,0.78,326.4,total_amount
1636,0.325,100.45,tenure_days
1637,0.025,63.15,tenure_days
1638,0.03,76.4,tenure_days
1639,0.705,140.7,tenure_days
1640,0.52,58.4,tenure_days
1641,0.18,137.6,tenure_days
1642,0.06,65.65,tenure_days
1643,0.115,205.2,tenure_days
1644,0.095,75.0,tenure_days
1645,0.14,76.9,tenure_days
1646,0.545,100.25,tenure_days
1647,0.055,78.65,tenure_days
1648,0.76,133.6,tenure_days
1649,0.02,76.95,tenure_days
1650,0.09,47.95,tenure_days
1651,0.92,68.4,tenure_days
1652,0.13,95.2,tenure_days
1653,0.09,113.3,tenure_days
1654,0.055,63.05,tenure_days
1655,0.0,73.05,tenure_days
1656,0.095,288.8,tenure_days
1657,0.72,91.2,tenure_days
1658,0.27,172.0,tenure_days
1659,0.745,178.1,tenure_days
1660,0.27,153.4,tenure_days
1661,0.275,57.0,tenure_days
1662,0.07,48.5,tenure_days
1663,0.675,88.3,tenure_days
1664,0.17,69.4,tenure_days
1665,0.025,243.6,tenure_days
1666,0.08,135.5,tenure_days
1667,0.175,57.6,tenure_days
1668,0.3,173.2,tenure_days
1669,0.41,70.7,recency_days
1670,0.18,84.2,total_amount
1671,0.02,72.0,tenure_days
1672,0.815,74.15,tenure_days
1673,0.06,116.1,total_amount
1674,0.055,69.75,tenure_days
1675,0.345,52.0,total_amount
1676,0.11,93.05,tenure_days
1677,0.77,160.1,tenure_days
1678,0.21,165.6,recency_days
1679,0.62,223.2,total_amount
1680,0.24,87.3,tenure_days
1681,0.195,70.9,tenure_days
1682,0.1,66.35,tenure_days
1683,0.055,422.8,total_amount
1684,0.685,57.8,recency_days
1685,0.22,109.9,tenure_days
1686,0.01,77.65,tenure_days
1687,0.085,93.5,tenure_days
1688,0.235,141.2,tenure_days
1689,0.105,134.3,tenure_days
1690,0.13,91.05,recency_days
1691,0.1,85.15,tenure_days
1692,0.205,137.5,tenure_days
1693,0.04,79.0,tenure_days
1694,0.225,78.45,tenure_days
1695,0.025,80.0,tenure_days
1696,0.055,41.2,tenure_days
1697,0.395,110.5,tenure_days
1698,0.06,145.7,tenure_days
1699,0.0,73.7,tenure_days
1700,0.64,94.6,tenure_days
1701,0.385,251.6,tenure_days
1702,0.065,57.6,tenure_days
1703,0.055,102.7,tenure_days
1704,0.3,141.0,tenure_days
1705,0.185,52.35,tenure_days
1706,0.075,143.8,tenure_days
1707,0.73,296.2,total_amount
1708,0.045,114.3,tenure_days
1709,0.145,54.35,tenure_days
1710,0.79,187.2,total_amount
1711,0.125,92.5,tenure_days
1712,0.505,71.55,recency_days
1713,0.015,144.6,tenure_days
1714,0.125,125.6,tenure_days
1715,0.395,66.05,tenure_days
1716,0.1,56.4,recency_days
1717,0.42,217.6,total_amount
1718,0.31,180.5,tenure_days
1719,0.735,85.7,tenure_days
1720,0.04,112.6,tenure_days
1721,0.235,134.0,tenure_days
1722,0.215,114.0,tenure_days
1723,0.04,77.55,tenure_days
1724,0.58,113.65,tenure_days
